node1,node2,topic_similarity,temporal_similarity
1848,1849,0.0,-0.0323
1849,1848,0.0,-0.0323
1848,1850,0.0,-0.0323
1850,1848,0.0,-0.0323
1848,1851,0.0,-0.0323
1851,1848,0.0,-0.0323
1849,1850,0.0,-0.0323
1850,1849,0.0,-0.0323
1849,1851,0.0,-0.0323
1851,1849,0.0,-0.0323
1850,1851,0.0,-0.0323
1851,1850,0.0,-0.0323
1849,1852,0.0,-0.0323
1852,1849,0.0,-0.0323
1849,1851,0.0,-0.0323
1851,1849,0.0,-0.0323
1852,1851,0.0,-0.0464
1851,1852,0.0,-0.0464
1853,1851,0.0,-0.0323
1851,1853,0.0,-0.0323
1853,1854,0.0,-0.0323
1854,1853,0.0,-0.0323
1851,1854,0.0,-0.0464
1854,1851,0.0,-0.0464
1853,1851,0.0,-0.0323
1851,1853,0.0,-0.0323
1853,1854,0.0,-0.0323
1854,1853,0.0,-0.0323
1851,1854,0.0,-0.0464
1854,1851,0.0,-0.0464
