node1,node2,topic_similarity,temporal_similarity
3209,3210,0.0,-0.0464
3210,3209,0.0,-0.0464
3209,3211,0.0,-0.0464
3211,3209,0.0,-0.0464
3209,3212,0.0,-0.0464
3212,3209,0.0,-0.0464
3209,3213,0.0,-0.0464
3213,3209,0.0,-0.0464
3209,3214,0.0,-0.0464
3214,3209,0.0,-0.0464
3210,3211,0.0,-0.0542
3211,3210,0.0,-0.0542
3210,3212,0.0,-0.0542
3212,3210,0.0,-0.0542
3210,3213,0.0,-0.0542
3213,3210,0.0,-0.0542
3210,3214,0.0,-0.0542
3214,3210,0.0,-0.0542
3211,3212,0.0,-0.0323
3212,3211,0.0,-0.0323
3211,3213,0.0,-0.0323
3213,3211,0.0,-0.0323
3211,3214,0.0,-0.0323
3214,3211,0.0,-0.0323
3212,3213,0.0,-0.0929
3213,3212,0.0,-0.0929
3212,3214,0.0,-0.0929
3214,3212,0.0,-0.0929
3213,3214,0.0,-0.0323
3214,3213,0.0,-0.0323
